case;event_0;event_1;event_2;event_3;time;org:resource_Event_0;org:resource_Event_1;org:resource_Event_2;org:resource_Event_3;org:resource_Event_4;org:resource_Event_5;org:resource_Event_6;AMOUNT_REQ_Trace
57;0;1;0;0;0.0;0;0;1;1;1;1;0;0.2000020000200002
57;0;0;0;1;0.0;0;0;0;0;1;1;1;0.2000020000200002
57;0;0;0;1;0.0;0;0;0;0;0;0;1;0.2000020000200002
57;0;0;0;1;0.0;0;0;0;0;1;1;1;0.2000020000200002
57;0;0;0;1;0.0;0;0;0;0;0;0;1;0.2000020000200002
57;0;0;0;1;0.0;0;0;0;0;0;0;1;0.2000020000200002
57;0;0;0;1;0.0;0;0;0;0;0;0;1;0.2000020000200002
58;0;1;0;0;0.0;0;0;1;1;1;1;0;0.05000050000500005
58;0;0;0;1;0.0;0;0;0;1;0;0;0;0.05000050000500005
58;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
58;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
59;0;0;0;1;0.0;0;0;0;0;0;0;1;0.10600106001060013
59;0;0;0;1;0.0;0;0;0;0;0;0;1;0.10600106001060013
59;0;0;1;0;0.0;0;0;1;1;1;0;0;0.10600106001060013
59;0;0;1;0;0.0;0;0;0;0;0;0;1;0.10600106001060013
59;0;0;1;1;0.0;0;0;0;0;1;0;0;0.10600106001060013
60;0;0;0;1;0.0;0;0;0;1;0;0;0;0.2100021000210002
60;0;0;0;1;0.0;0;0;0;0;0;0;1;0.2100021000210002
60;0;0;0;1;0.0;0;0;0;0;0;0;1;0.2100021000210002
60;0;0;0;1;0.0;0;0;1;1;1;0;1;0.2100021000210002
60;0;0;1;0;0.0;0;0;0;0;0;0;1;0.2100021000210002
60;0;0;1;1;0.0;0;0;0;0;1;0;0;0.2100021000210002
61;0;0;0;1;0.0;0;0;0;1;0;0;0;0.12500125001250012
61;0;0;0;1;0.0;0;0;0;0;0;0;1;0.12500125001250012
61;0;0;0;1;0.0;0;0;1;1;1;0;1;0.12500125001250012
61;0;0;0;1;0.0;0;0;1;1;1;0;1;0.12500125001250012
61;0;0;0;1;0.0;0;0;1;0;0;0;0;0.12500125001250012
61;0;0;0;1;0.0;0;0;0;0;0;0;1;0.12500125001250012
61;0;0;0;1;0.0;0;0;0;1;0;1;1;0.12500125001250012
61;0;0;0;1;0.0;0;0;0;0;0;0;1;0.12500125001250012
61;0;0;0;1;0.0;0;1;0;0;0;1;0;0.12500125001250012
61;0;0;0;1;0.0;0;0;0;0;0;0;1;0.12500125001250012
61;0;0;0;1;0.0;0;0;0;1;0;1;1;0.12500125001250012
61;0;0;0;1;0.0;0;0;0;0;0;1;0;0.12500125001250012
61;0;0;0;1;0.0;0;0;0;0;0;1;0;0.12500125001250012
61;0;0;0;1;0.0;0;0;0;1;0;1;1;0.12500125001250012
61;0;0;0;1;0.0;0;0;1;0;1;0;0;0.12500125001250012
61;0;0;0;1;0.0;0;0;1;0;1;0;0;0.12500125001250012
62;0;1;0;0;0.0;0;0;0;1;0;0;0;0.17000170001700016
62;0;0;0;1;0.0;0;0;0;1;0;0;0;0.17000170001700016
62;0;0;0;1;0.0;0;0;0;0;0;0;1;0.17000170001700016
62;0;0;0;1;0.0;0;0;1;1;1;0;1;0.17000170001700016
62;0;0;0;1;0.0;0;0;1;1;1;0;1;0.17000170001700016
62;0;0;0;1;0.0;0;0;1;1;1;0;1;0.17000170001700016
62;0;0;0;1;0.0;0;0;1;1;1;0;0;0.17000170001700016
62;0;0;0;1;0.0;0;0;0;0;0;0;1;0.17000170001700016
62;0;0;0;1;0.0;0;0;1;1;1;1;0;0.17000170001700016
62;0;0;0;1;0.0;0;0;1;1;1;0;1;0.17000170001700016
62;0;0;0;1;0.0;0;0;1;1;1;0;1;0.17000170001700016
62;0;0;0;1;0.0;0;0;1;1;1;0;1;0.17000170001700016
62;0;0;0;1;0.0;0;0;1;0;0;0;0;0.17000170001700016
62;0;0;0;1;0.0;0;0;1;0;0;0;0;0.17000170001700016
62;0;0;0;1;0.0;0;0;1;0;0;0;0;0.17000170001700016
63;0;0;0;1;0.0;0;0;0;1;1;1;0;0.010000100001000009
63;0;0;0;1;0.0;0;0;0;1;1;1;0;0.010000100001000009
63;0;0;0;1;0.0;0;0;0;0;0;0;1;0.010000100001000009
63;0;0;0;1;0.0;0;0;0;1;1;1;0;0.010000100001000009
63;0;0;0;1;0.0;0;0;1;1;1;1;0;0.010000100001000009
63;0;0;0;1;0.0;0;0;0;1;1;1;0;0.010000100001000009
63;0;0;1;0;0.0;0;0;0;1;1;1;0;0.010000100001000009
63;0;0;1;0;0.0;0;0;0;1;0;0;0;0.010000100001000009
63;0;0;1;0;0.0;0;0;0;0;0;0;1;0.010000100001000009
63;0;0;1;1;0.0;0;0;0;0;1;0;0;0.010000100001000009
64;0;0;0;1;0.0;0;0;0;1;0;0;0;0.05000050000500005
64;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
64;0;0;0;1;0.0;0;0;1;1;1;0;0;0.05000050000500005
64;0;0;0;1;0.0;0;0;1;0;1;1;1;0.05000050000500005
64;0;0;0;1;0.0;0;0;1;0;0;0;0;0.05000050000500005
64;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
64;0;0;0;1;0.0;0;0;0;1;0;1;1;0.05000050000500005
64;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
64;0;0;0;1;0.0;0;0;1;0;0;0;0;0.05000050000500005
64;0;0;0;1;0.0;0;0;0;1;0;1;1;0.05000050000500005
64;0;0;0;1;0.0;0;0;0;1;0;1;1;0.05000050000500005
64;0;0;0;1;0.0;0;0;0;1;0;1;1;0.05000050000500005
65;0;0;0;1;0.0;0;0;0;1;0;0;0;0.2000020000200002
65;0;0;1;0;0.0;0;0;0;1;0;0;0;0.2000020000200002
65;0;0;1;0;0.0;0;0;0;1;0;0;0;0.2000020000200002
65;0;0;1;0;0.0;0;0;0;1;0;0;0;0.2000020000200002
65;0;0;1;0;0.0;0;0;0;1;0;0;0;0.2000020000200002
65;0;0;1;0;0.0;0;0;0;1;0;0;0;0.2000020000200002
65;0;0;1;0;0.0;0;0;0;1;0;0;0;0.2000020000200002
65;0;0;1;0;0.0;0;0;0;1;0;0;0;0.2000020000200002
65;0;0;1;0;0.0;0;0;0;1;0;0;0;0.2000020000200002
65;0;0;1;0;0.0;0;0;0;0;1;1;1;0.2000020000200002
66;0;1;0;0;0.0;0;0;0;1;1;1;0;0.016000160001600015
66;0;0;0;1;0.0;0;0;0;1;0;0;0;0.016000160001600015
67;0;1;0;0;0.0;0;0;0;1;1;1;0;0.07500075000750007
67;0;0;0;1;0.0;0;0;0;1;0;0;0;0.07500075000750007
67;0;0;0;1;0.0;0;0;0;0;0;0;1;0.07500075000750007
67;0;0;0;1;0.0;0;0;1;1;1;1;0;0.07500075000750007
67;0;0;0;1;0.0;0;0;0;0;0;0;1;0.07500075000750007
68;0;1;0;0;0.0;0;0;0;1;1;1;0;0.05867058670586705
68;0;1;0;0;0.0;0;0;0;1;1;1;0;0.05867058670586705
68;0;1;0;0;0.0;0;0;0;1;0;0;0;0.05867058670586705
68;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05867058670586705
68;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05867058670586705
69;0;1;0;0;0.0;0;0;0;1;0;0;0;0.7000070000700007
69;0;0;0;1;0.0;0;0;0;0;0;0;1;0.7000070000700007
69;0;0;0;1;0.0;0;0;0;0;0;0;1;0.7000070000700007
69;0;0;0;1;0.0;0;0;0;0;0;0;1;0.7000070000700007
69;0;0;0;1;0.0;0;0;1;1;1;0;0;0.7000070000700007
69;0;0;0;1;0.0;0;0;1;0;1;1;1;0.7000070000700007
70;0;1;0;0;0.0;0;0;0;1;0;0;0;0.1000010000100001
70;0;0;0;1;0.0;0;0;0;0;0;0;1;0.1000010000100001
70;0;0;0;1;0.0;0;0;1;1;1;0;1;0.1000010000100001
70;0;0;0;1;0.0;0;0;1;0;0;0;0;0.1000010000100001
70;0;0;0;1;0.0;0;0;1;1;1;0;1;0.1000010000100001
70;0;0;0;1;0.0;0;0;1;0;0;0;0;0.1000010000100001
70;0;0;0;1;0.0;0;0;0;0;0;0;1;0.1000010000100001
70;0;0;0;1;0.0;0;0;0;0;0;0;1;0.1000010000100001
71;0;0;0;1;0.0;0;0;0;0;0;0;1;0.06000060000600006
71;0;0;0;1;0.0;0;0;0;0;0;0;1;0.06000060000600006
71;0;0;0;1;0.0;0;0;0;0;0;0;1;0.06000060000600006
71;0;0;1;0;0.0;0;0;1;1;0;0;1;0.06000060000600006
71;0;0;1;0;0.0;0;0;0;1;0;0;0;0.06000060000600006
71;0;0;1;0;0.0;0;0;0;0;0;0;1;0.06000060000600006
71;0;0;1;1;0.0;0;0;0;1;1;0;1;0.06000060000600006
71;0;1;0;1;0.0;0;0;0;1;1;0;0;0.06000060000600006
71;0;1;0;1;0.0;0;0;1;1;1;0;0;0.06000060000600006
71;0;1;0;1;0.0;0;0;1;1;1;0;0;0.06000060000600006
71;0;1;0;1;0.0;0;0;0;0;0;0;1;0.06000060000600006
71;0;0;1;1;0.0;0;0;0;1;1;0;1;0.06000060000600006
72;0;1;0;0;0.0;0;0;1;1;0;1;1;0.32000320003200033
72;0;1;0;0;0.0;0;0;1;1;0;1;1;0.32000320003200033
72;0;0;0;1;0.0;0;0;1;1;0;1;1;0.32000320003200033
73;0;0;0;1;0.0;0;0;1;0;1;0;1;0.06000060000600006
73;0;0;0;1;0.0;0;0;1;1;1;0;1;0.06000060000600006
73;0;0;1;0;0.0;0;0;0;1;0;0;0;0.06000060000600006
74;0;1;0;0;0.0;0;0;0;0;0;1;0;0.13000130001300014
74;0;0;0;1;0.0;0;0;0;0;0;0;1;0.13000130001300014
75;0;1;0;1;0.0;0;0;1;0;0;1;0;0.08000080000800007
75;0;1;0;0;0.0;0;0;0;1;0;0;0;0.03000030000300003
75;0;0;0;1;0.0;0;0;1;0;1;0;1;0.03000030000300003
76;0;0;0;1;0.0;0;0;0;0;0;0;1;0.3150031500315003
76;0;0;0;1;0.0;0;0;1;1;1;0;0;0.3150031500315003
76;0;0;0;1;0.0;0;0;0;1;1;1;0;0.3150031500315003
76;0;0;0;1;0.0;0;0;1;0;0;0;0;0.3150031500315003
76;0;0;0;1;0.0;0;0;0;0;0;0;1;0.3150031500315003
76;0;0;0;1;0.0;0;0;0;0;0;0;1;0.3150031500315003
76;0;0;0;1;0.0;0;0;0;0;0;0;1;0.3150031500315003
76;0;0;0;1;0.0;0;0;0;0;0;0;1;0.3150031500315003
76;0;0;0;1;0.0;0;0;1;0;0;0;0;0.3150031500315003
76;0;0;0;1;0.0;0;0;0;1;0;1;1;0.3150031500315003
76;0;0;0;1;0.0;0;0;0;0;0;0;1;0.3150031500315003
76;0;0;0;1;0.0;0;0;0;0;0;0;1;0.3150031500315003
76;0;0;0;1;0.0;0;0;1;0;1;0;0;0.3150031500315003
76;0;0;0;1;0.0;0;0;1;0;1;0;0;0.3150031500315003
76;0;0;0;1;0.0;0;0;1;0;1;0;0;0.3150031500315003
77;0;0;0;1;0.0;0;0;0;0;0;0;1;0.3000030000300003
77;0;0;0;1;0.0;0;0;0;0;0;0;1;0.3000030000300003
77;0;0;1;0;0.0;0;0;0;0;0;0;1;0.3000030000300003
77;0;0;1;0;0.0;0;0;0;1;0;1;1;0.3000030000300003
77;0;0;1;0;0.0;0;0;1;0;1;0;0;0.3000030000300003
77;0;0;1;0;0.0;0;0;1;0;0;0;1;0.3000030000300003
77;0;0;1;1;0.0;0;0;0;0;1;0;0;0.3000030000300003
77;0;0;1;1;0.0;0;0;0;0;1;0;0;0.3000030000300003
77;0;0;1;1;0.0;0;0;0;0;1;0;0;0.3000030000300003
77;0;1;0;1;0.0;0;0;0;0;0;0;1;0.3000030000300003
77;0;1;0;1;0.0;0;0;0;1;0;0;1;0.3000030000300003
77;0;0;1;1;0.0;0;0;0;0;1;0;0;0.3000030000300003
78;0;0;0;1;0.0;0;0;0;0;0;0;1;0.15000150001500015
78;0;0;0;1;0.0;0;0;1;1;1;1;0;0.15000150001500015
78;0;0;0;1;0.0;0;0;1;0;1;0;1;0.15000150001500015
78;0;0;0;1;0.0;0;0;1;0;1;0;1;0.15000150001500015
78;0;0;1;0;0.0;0;0;1;0;0;0;1;0.15000150001500015
78;0;0;1;1;0.0;0;0;0;0;1;0;1;0.15000150001500015
78;0;0;1;1;0.0;0;0;0;0;1;0;0;0.15000150001500015
79;0;1;0;0;0.0;0;0;0;0;0;0;1;0.24000240002400025
79;0;0;0;1;0.0;0;0;0;0;0;0;1;0.24000240002400025
80;0;0;0;1;0.0;0;0;0;0;0;0;1;0.1000010000100001
80;0;0;1;0;0.0;0;0;0;1;0;0;0;0.1000010000100001
81;0;0;0;1;0.0;0;0;0;0;0;0;1;0.5000050000500005
81;0;0;1;0;0.0;0;0;1;0;0;0;1;0.5000050000500005
81;0;0;1;1;0.0;0;0;1;0;0;1;0;0.5000050000500005
81;0;0;1;1;0.0;0;0;0;0;1;0;1;0.5000050000500005
81;0;0;1;1;0.0;0;0;1;0;0;1;0;0.5000050000500005
81;0;1;0;1;0.0;0;0;0;0;0;0;1;0.5000050000500005
81;0;1;0;1;0.0;0;0;0;0;0;0;1;0.5000050000500005
81;0;0;1;1;0.0;0;0;1;0;0;1;0;0.5000050000500005
82;0;1;0;0;0.0;0;0;0;0;0;0;1;0.15000150001500015
82;0;0;0;1;0.0;0;0;0;0;0;0;1;0.15000150001500015
82;0;0;0;1;0.0;0;0;1;1;1;0;0;0.15000150001500015
82;0;0;0;1;0.0;0;0;1;0;1;1;1;0.15000150001500015
82;0;0;0;1;0.0;0;0;0;1;1;1;0;0.15000150001500015
82;0;0;1;0;0.0;0;0;0;1;1;1;0;0.15000150001500015
82;0;0;1;0;0.0;0;0;1;0;0;1;1;0.15000150001500015
82;0;0;1;0;0.0;0;0;0;0;1;1;1;0.15000150001500015
82;0;0;1;0;0.0;0;0;0;0;0;0;1;0.15000150001500015
82;0;0;1;0;0.0;0;0;0;1;0;0;1;0.15000150001500015
82;0;0;1;0;0.0;0;0;0;1;0;0;0;0.15000150001500015
82;0;0;1;0;0.0;0;0;0;1;0;0;0;0.15000150001500015
83;0;1;0;0;0.0;0;0;0;0;0;0;1;0.3087030870308703
83;0;0;0;1;0.0;0;0;0;0;0;0;1;0.016000160001600015
83;0;0;0;1;0.0;0;0;0;0;0;0;1;0.3087030870308703
84;0;1;0;0;0.0;0;0;0;0;0;0;1;0.11500115001150013
84;0;0;0;1;0.0;0;0;0;0;0;0;1;0.11500115001150013
84;0;0;0;1;0.0;0;0;1;1;1;0;1;0.11500115001150013
85;0;0;0;1;0.0;0;0;0;1;1;1;0;0.05000050000500005
85;0;0;0;1;0.0;0;0;1;0;1;0;0;0.05000050000500005
85;0;0;0;1;0.0;0;0;1;0;0;0;0;0.05000050000500005
85;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
85;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
85;0;0;1;0;0.0;0;0;0;0;0;0;1;0.05000050000500005
85;0;0;1;0;0.0;0;0;0;0;0;0;1;0.05000050000500005
85;0;0;1;1;0.0;0;0;0;1;1;0;1;0.05000050000500005
85;0;0;1;1;0.0;0;0;0;1;1;0;1;0.05000050000500005
85;0;1;0;1;0.0;0;0;0;1;0;0;0;0.05000050000500005
85;0;0;1;1;0.0;0;0;0;0;1;0;1;0.05000050000500005
86;0;0;0;1;0.0;0;0;0;1;1;1;0;0.2112721127211272
86;0;0;0;1;0.0;0;0;0;0;0;0;1;0.15000150001500015
86;0;0;1;0;0.0;0;0;0;0;1;1;0;0.15000150001500015
86;0;0;1;0;0.0;0;0;0;1;0;0;0;0.15000150001500015
86;0;0;1;0;0.0;0;0;0;1;0;0;0;0.15000150001500015
86;0;0;1;0;0.0;0;0;0;1;0;0;0;0.15000150001500015
86;0;0;1;0;0.0;0;0;1;0;0;0;0;0.15000150001500015
86;0;0;1;0;0.0;0;0;1;0;0;0;0;0.15000150001500015
86;0;0;1;0;0.0;0;0;0;1;0;0;1;0.15000150001500015
86;0;0;1;0;0.0;0;0;0;1;0;1;0;0.15000150001500015
86;0;0;1;0;0.0;0;0;0;1;1;0;0;0.15000150001500015
86;0;0;1;0;0.0;0;0;0;1;1;0;0;0.15000150001500015
87;0;1;0;0;0.0;0;0;0;1;1;1;0;0.2000020000200002
87;0;0;0;1;0.0;0;0;0;1;1;1;0;0.2000020000200002
88;0;0;0;1;0.0;0;0;0;0;0;0;1;0.07000070000700008
88;0;0;1;0;0.0;0;0;0;0;0;0;1;0.07000070000700008
88;0;0;1;0;0.0;0;0;0;1;0;1;1;0.07000070000700008
88;0;0;1;0;0.0;0;1;0;0;0;1;0;0.07000070000700008
88;0;0;1;0;0.0;0;0;0;0;0;0;1;0.07000070000700008
88;0;0;1;0;0.0;0;0;0;0;0;0;1;0.07000070000700008
88;0;0;1;0;0.0;0;0;0;1;0;0;0;0.07000070000700008
88;0;0;1;0;0.0;0;0;0;1;0;1;0;0.07000070000700008
88;0;0;1;0;0.0;0;0;1;0;0;0;0;0.07000070000700008
89;0;1;0;0;0.0;0;0;0;1;1;1;0;0.25000250002500024
89;0;1;0;0;0.0;0;0;0;1;1;1;0;0.25000250002500024
89;0;0;0;1;0.0;0;0;0;1;1;1;0;0.25000250002500024
89;0;0;0;1;0.0;0;0;0;1;1;1;0;0.25000250002500024
89;0;0;0;1;0.0;0;0;0;1;1;1;0;0.25000250002500024
89;0;0;0;1;0.0;0;0;0;0;0;0;1;0.25000250002500024
89;0;0;0;1;0.0;0;0;0;1;1;1;0;0.25000250002500024
89;0;0;0;1;0.0;0;0;1;1;1;1;1;0.25000250002500024
89;0;0;0;1;0.0;0;0;0;1;1;1;0;0.25000250002500024
90;0;0;0;1;0.0;0;0;0;0;0;0;1;0.3000030000300003
90;0;0;1;0;0.0;0;0;0;1;0;0;0;0.3000030000300003
90;0;0;1;0;0.0;0;1;0;0;0;1;0;0.3000030000300003
90;0;0;1;0;0.0;0;1;0;0;0;1;0;0.3000030000300003
90;0;0;1;0;0.0;0;0;0;1;0;0;1;0.3000030000300003
91;0;1;0;0;0.0;0;0;0;0;0;0;1;0.05000050000500005
91;0;1;0;0;0.0;0;0;1;0;1;0;1;0.05000050000500005
91;0;1;0;0;0.0;0;0;1;0;1;0;1;0.05000050000500005
91;0;1;0;0;0.0;0;0;1;1;1;1;0;0.05000050000500005
91;0;1;0;0;0.0;0;0;1;1;1;1;0;0.05000050000500005
91;0;1;0;0;0.0;0;0;1;1;1;1;0;0.05000050000500005
91;0;1;0;0;0.0;0;0;0;0;0;0;1;0.05000050000500005
91;0;1;0;0;0.0;0;0;1;1;1;0;0;0.05000050000500005
92;0;0;0;1;0.0;0;0;1;1;1;0;0;0.0950009500095001
92;0;0;0;1;0.0;0;0;1;1;1;1;0;0.0950009500095001
92;0;0;0;1;0.0;0;0;0;0;0;0;1;0.0950009500095001
92;0;0;1;0;0.0;0;0;0;1;0;0;0;0.0950009500095001
92;0;0;1;0;0.0;0;1;0;0;0;1;0;0.0950009500095001
92;0;0;1;0;0.0;0;0;0;0;0;0;1;0.0950009500095001
93;0;0;0;1;0.0;0;0;1;1;1;1;0;0.15000150001500015
93;0;0;1;0;0.0;0;0;0;0;0;1;1;0.15000150001500015
93;0;1;1;0;0.0;0;1;0;0;0;1;1;0.1850018500185002
93;0;0;1;1;0.0;0;0;0;0;1;0;0;0.15000150001500015
93;0;0;1;1;0.0;0;0;0;0;1;0;0;0.15000150001500015
94;0;0;0;1;0.0;0;0;1;1;1;1;0;0.06000060000600006
94;0;0;0;1;0.0;0;0;0;0;0;0;1;0.06000060000600006
94;0;0;1;0;0.0;0;0;0;0;0;0;1;0.06000060000600006
94;0;0;1;0;0.0;0;1;0;0;0;0;0;0.06000060000600006
94;0;0;1;1;0.0;0;0;0;0;1;0;0;0.06000060000600006
94;0;0;1;1;0.0;0;0;0;0;1;0;0;0.06000060000600006
95;0;0;0;1;0.0;0;0;1;1;1;0;1;0.1000010000100001
95;0;0;1;0;0.0;0;0;1;0;0;0;1;0.1000010000100001
95;0;0;1;1;0.0;0;0;0;1;1;0;1;0.1000010000100001
96;0;1;0;0;0.0;0;0;1;1;1;1;0;0.1000010000100001
96;0;0;0;1;0.0;0;0;1;1;1;1;0;0.1000010000100001
97;0;1;0;0;0.0;0;0;1;1;1;1;0;0.25000250002500024
97;0;0;0;1;0.0;0;0;0;0;0;0;1;0.25000250002500024
97;0;0;0;1;0.0;0;0;1;1;1;1;0;0.25000250002500024
97;0;0;1;0;0.0;0;0;0;1;0;0;0;0.25000250002500024
97;0;0;1;0;0.0;0;0;1;0;0;0;0;0.25000250002500024
97;0;0;1;0;0.0;0;0;1;0;0;0;0;0.25000250002500024
97;0;0;1;0;0.0;0;0;0;1;0;1;0;0.25000250002500024
97;0;0;1;0;0.0;0;0;0;1;0;0;1;0.25000250002500024
97;0;0;1;0;0.0;0;0;1;0;0;0;0;0.25000250002500024
97;0;0;1;0;0.0;0;0;0;0;0;0;1;0.25000250002500024
97;0;0;1;1;0.0;0;0;1;0;1;1;0;0.25000250002500024
97;0;0;1;1;0.0;0;0;1;0;0;1;0;0.25000250002500024
98;0;0;0;1;0.0;0;0;0;0;0;0;1;0.12000120001200013
98;0;0;1;0;0.0;0;0;0;1;0;0;0;0.12000120001200013
98;0;0;1;0;0.0;0;0;0;0;0;0;1;0.12000120001200013
98;0;0;1;1;0.0;0;0;1;0;1;1;0;0.12000120001200013
99;0;0;0;1;0.0;0;0;1;1;1;0;0;0.18000180001800015
99;0;0;0;1;0.0;0;0;1;1;1;0;0;0.18000180001800015
99;0;0;0;1;0.0;0;0;1;1;1;0;0;0.18000180001800015
99;0;0;0;1;0.0;0;0;1;1;1;1;0;0.18000180001800015
99;0;0;0;1;0.0;0;0;1;1;1;1;0;0.18000180001800015
99;0;0;0;1;0.0;0;0;1;1;1;1;0;0.18000180001800015
99;0;0;0;1;0.0;0;0;1;1;1;0;1;0.18000180001800015
99;0;0;0;1;0.0;0;0;1;1;1;0;1;0.18000180001800015
100;0;1;0;0;0.0;0;0;1;0;1;0;1;0.15000150001500015
100;0;0;0;1;0.0;0;0;1;0;1;0;1;0.15000150001500015
100;0;0;1;0;0.0;0;0;0;1;1;1;0;0.15000150001500015
100;0;0;1;0;0.0;0;0;0;0;0;1;1;0.15000150001500015
100;0;0;1;1;0.0;0;0;0;0;1;0;0;0.15000150001500015
100;0;0;1;1;0.0;0;0;0;0;1;0;0;0.15000150001500015
100;0;1;0;1;0.0;0;0;0;0;0;1;0;0.15000150001500015
100;0;1;0;1;0.0;0;0;0;0;0;0;1;0.15000150001500015
100;0;1;0;1;0.0;0;0;0;0;0;1;0;0.15000150001500015
100;0;1;0;1;0.0;0;0;0;0;0;0;1;0.15000150001500015
100;0;0;1;1;0.0;0;0;0;0;1;0;0;0.15000150001500015
101;0;0;0;1;0.0;0;0;0;0;0;0;1;0.2000020000200002
101;0;0;0;1;0.0;0;0;1;1;1;0;1;0.2000020000200002
101;0;0;1;0;0.0;0;0;0;0;0;0;1;0.2000020000200002
101;0;0;1;1;0.0;0;0;0;0;1;0;0;0.2000020000200002
102;0;0;0;1;0.0;0;0;1;0;0;0;1;0.07000070000700008
102;0;0;0;1;0.0;0;0;0;0;0;0;1;0.07000070000700008
102;0;1;0;0;0.0;0;0;0;1;0;0;0;0.15000150001500015
102;0;0;0;1;0.0;0;0;1;1;1;0;1;0.07000070000700008
102;0;0;0;1;0.0;0;0;0;0;0;0;1;0.07000070000700008
103;0;1;0;0;0.0;0;0;0;0;0;0;1;0.14461144611446114
103;0;1;0;0;0.0;0;0;0;0;1;0;0;0.14461144611446114
104;0;0;0;1;0.0;0;0;1;0;1;0;1;0.08500085000850008
104;0;0;1;0;0.0;0;0;0;0;0;1;1;0.08500085000850008
104;0;0;1;1;0.0;0;0;0;1;1;0;1;0.06999069990699908
104;0;0;1;1;0.0;0;0;0;1;1;0;1;0.08500085000850008
104;0;0;1;1;0.0;0;0;0;0;1;0;0;0.08500085000850008
104;0;1;0;1;0.0;0;0;0;0;0;0;1;0.08500085000850008
104;0;1;0;1;0.0;0;0;0;0;0;0;1;0.08500085000850008
104;0;0;1;1;0.0;0;0;0;0;1;0;0;0.08500085000850008
105;0;1;0;0;0.0;0;0;1;1;1;1;0;0.07500075000750007
105;0;0;0;1;0.0;0;0;1;1;1;1;0;0.07500075000750007
105;0;0;0;1;0.0;0;0;1;1;1;0;1;0.07500075000750007
106;0;0;0;1;0.0;0;0;1;0;1;1;1;0.025000250002500026
106;0;0;0;1;0.0;0;0;1;0;0;0;0;0.025000250002500026
106;0;0;0;1;0.0;0;0;0;0;0;0;1;0.025000250002500026
106;0;0;0;1;0.0;0;0;0;0;0;0;1;0.025000250002500026
106;0;0;0;1;0.0;0;0;1;0;0;0;0;0.025000250002500026
106;0;0;0;1;0.0;0;0;0;1;0;1;1;0.025000250002500026
106;0;0;0;1;0.0;0;0;0;1;0;1;1;0.025000250002500026
106;0;0;0;1;0.0;0;0;0;1;0;1;1;0.025000250002500026
107;0;1;0;0;0.0;0;0;0;0;0;0;1;0.1000010000100001
107;0;0;0;1;0.0;0;0;1;0;1;0;0;0.1000010000100001
107;0;0;0;1;0.0;0;0;1;1;1;0;0;0.1000010000100001
107;0;0;1;0;0.0;0;0;1;1;1;1;1;0.1000010000100001
107;0;0;1;1;0.0;0;0;1;0;0;1;0;0.1000010000100001
108;0;0;0;1;0.0;0;0;1;1;1;0;1;0.1000010000100001
108;0;0;0;1;0.0;0;0;1;0;0;0;0;0.1000010000100001
109;0;1;0;0;0.0;0;0;1;0;1;0;0;0.15000150001500015
109;0;0;0;1;0.0;0;0;1;0;1;0;0;0.15000150001500015
109;0;0;0;1;0.0;0;0;1;0;0;0;0;0.15000150001500015
109;0;0;0;1;0.0;0;0;1;1;1;0;1;0.15000150001500015
109;0;0;1;0;0.0;0;0;1;1;1;0;1;0.15000150001500015
109;0;0;1;0;0.0;0;0;0;0;0;0;1;0.15000150001500015
109;0;0;1;0;0.0;0;0;0;0;1;1;1;0.15000150001500015
109;0;0;1;0;0.0;0;0;0;0;0;0;1;0.15000150001500015
109;0;0;1;0;0.0;0;0;0;0;0;0;1;0.15000150001500015
109;0;0;1;1;0.0;0;0;1;0;1;1;0;0.15000150001500015
109;0;1;0;1;0.0;0;0;0;0;0;0;1;0.15000150001500015
109;0;1;0;1;0.0;0;0;0;0;0;0;1;0.15000150001500015
109;0;1;0;1;0.0;0;0;1;0;1;1;0;0.15000150001500015
110;0;1;0;0;0.0;0;0;1;0;1;0;0;0.15000150001500015
110;0;0;0;1;0.0;0;0;1;0;1;1;1;0.15000150001500015
110;0;0;0;1;0.0;0;0;1;0;1;0;0;0.15000150001500015
110;0;0;0;1;0.0;0;0;1;0;0;0;0;0.15000150001500015
110;0;0;0;1;0.0;0;0;0;1;1;0;0;0.15000150001500015
110;0;0;0;1;0.0;0;0;0;0;0;0;1;0.15000150001500015
110;0;0;0;1;0.0;0;0;0;1;0;1;1;0.15000150001500015
110;0;0;0;1;0.0;0;0;0;0;0;0;1;0.15000150001500015
110;0;0;0;1;0.0;0;0;0;0;0;0;1;0.15000150001500015
110;0;0;0;1;0.0;0;0;0;0;0;0;1;0.15000150001500015
110;0;0;0;1;0.0;0;0;0;1;0;1;1;0.15000150001500015
110;0;0;0;1;0.0;0;0;1;1;1;0;0;0.15000150001500015
111;0;1;0;0;0.0;0;0;0;1;1;1;0;0.4100041000410004
111;0;0;0;1;0.0;0;0;1;0;1;0;0;0.4100041000410004
