case;event;time;event org:resource;case Document Type;case GR-Based Inv. Verif.
19;20;12.10.2018 09:29:00;1;0;1
19;10;12.11.2018 14:21:00;20;0;1
19;8;16.12.2018 23:59:00;2;0;1
19;9;17.12.2018 12:04:00;1;0;1
19;12;17.12.2018 12:04:00;2;0;1
19;9;17.12.2018 12:07:00;1;0;1
19;12;17.12.2018 12:07:00;2;0;1
19;9;17.12.2018 12:10:00;1;0;1
19;12;17.12.2018 12:10:00;2;0;1
19;12;17.12.2018 12:13:00;2;0;1
19;9;17.12.2018 12:13:00;1;0;1
19;12;17.12.2018 12:19:00;2;0;1
19;9;17.12.2018 12:19:00;1;0;1
19;9;17.12.2018 12:22:00;1;0;1
19;12;17.12.2018 12:22:00;2;0;1
19;9;17.12.2018 12:24:00;1;0;1
19;12;17.12.2018 12:24:00;2;0;1
19;9;17.12.2018 12:27:00;1;0;1
19;12;17.12.2018 12:27:00;2;0;1
19;10;17.12.2018 12:54:00;0;0;1
19;10;17.12.2018 12:57:00;0;0;1
19;10;17.12.2018 13:08:00;0;0;1
19;10;18.12.2018 08:16:00;3;0;1
19;10;18.12.2018 08:17:00;3;0;1
19;12;19.12.2018 11:03:00;2;0;1
19;9;19.12.2018 11:03:00;1;0;1
19;18;24.12.2018 08:18:00;17;0;1
19;10;28.12.2018 08:50:00;20;0;1
19;10;28.12.2018 13:23:00;20;0;1
19;10;28.12.2018 15:35:00;20;0;1
19;11;01.03.2019 16:12:00;6;0;1
19;11;01.10.2019 15:45:00;4;0;1
20;0;01.12.2018 09:52:00;0;0;1
20;4;01.12.2018 10:52:00;0;0;1
20;3;01.12.2018 10:52:00;0;0;1
20;2;01.12.2018 10:52:00;0;0;1
20;5;01.12.2018 10:52:00;0;0;1
20;6;01.12.2018 10:52:00;0;0;1
20;7;01.12.2018 10:52:00;1;0;1
20;1;01.12.2018 10:52:00;0;0;1
20;8;02.09.2018 23:59:00;2;0;1
20;9;27.02.2018 22:02:00;1;0;1
20;12;27.02.2018 22:02:00;2;0;1
20;12;27.02.2018 22:06:00;2;0;1
20;9;27.02.2018 22:06:00;1;0;1
20;12;27.02.2018 22:08:00;2;0;1
20;9;27.02.2018 22:08:00;1;0;1
20;9;27.02.2018 22:12:00;1;0;1
20;12;27.02.2018 22:12:00;2;0;1
20;8;03.02.2018 23:59:00;2;0;1
20;10;26.03.2018 18:04:00;9;0;1
20;10;04.03.2018 16:30:00;14;0;1
20;10;04.03.2018 16:31:00;14;0;1
20;10;04.04.2018 11:06:00;15;0;1
20;8;04.04.2018 23:59:00;2;0;1
20;15;04.04.2018 23:59:00;2;0;1
20;11;26.04.2018 11:15:00;4;0;1
20;9;30.04.2018 17:30:00;1;0;1
20;12;30.04.2018 17:30:00;2;0;1
20;12;30.04.2018 17:32:00;2;0;1
20;9;30.04.2018 17:32:00;1;0;1
20;9;30.04.2018 17:34:00;1;0;1
20;12;30.04.2018 17:34:00;2;0;1
20;8;05.04.2018 23:59:00;2;0;1
20;10;14.05.2018 14:25:00;15;0;1
20;11;24.05.2018 13:36:00;4;0;1
20;0;28.05.2018 07:00:00;12;0;1
20;2;28.05.2018 09:01:00;12;0;1
20;4;28.05.2018 09:01:00;12;0;1
20;3;28.05.2018 09:01:00;12;0;1
20;20;28.05.2018 18:05:00;1;0;1
20;5;28.05.2018 18:05:00;0;0;1
20;6;28.05.2018 18:05:00;0;0;1
20;19;28.05.2018 18:05:00;0;0;1
20;12;29.05.2018 10:07:00;2;0;1
20;9;29.05.2018 10:07:00;1;0;1
20;8;06.04.2018 23:59:00;2;0;1
20;10;06.06.2018 17:23:00;3;0;1
20;10;06.06.2018 17:25:00;3;0;1
20;10;06.07.2018 14:53:00;15;0;1
20;11;28.06.2018 14:05:00;4;0;1
20;9;28.06.2018 14:09:00;1;0;1
20;12;28.06.2018 14:09:00;2;0;1
20;9;28.06.2018 14:12:00;1;0;1
20;12;28.06.2018 14:12:00;2;0;1
20;9;28.06.2018 14:14:00;1;0;1
20;12;28.06.2018 14:14:00;2;0;1
20;12;28.06.2018 14:17:00;2;0;1
20;9;28.06.2018 14:17:00;1;0;1
20;8;07.06.2018 23:59:00;2;0;1
20;10;27.07.2018 07:02:00;3;0;1
20;10;27.07.2018 07:03:00;3;0;1
20;10;27.07.2018 07:04:00;3;0;1
20;0;27.07.2018 13:10:00;19;0;1
20;9;27.07.2018 14:30:00;1;0;1
20;12;27.07.2018 14:30:00;2;0;1
20;9;27.07.2018 14:34:00;1;0;1
20;12;27.07.2018 14:34:00;2;0;1
20;4;27.07.2018 15:11:00;19;0;1
20;3;27.07.2018 15:11:00;19;0;1
20;2;27.07.2018 15:11:00;19;0;1
20;10;27.07.2018 15:39:00;14;0;1
20;5;30.07.2018 21:36:00;0;0;1
20;6;30.07.2018 21:36:00;0;0;1
20;19;30.07.2018 21:36:00;0;0;1
20;20;30.07.2018 21:36:00;1;0;1
20;10;31.07.2018 09:30:00;0;0;1
20;10;31.07.2018 09:31:00;0;0;1
20;8;31.07.2018 23:59:00;2;0;1
20;8;08.01.2018 23:59:00;2;0;1
20;11;08.02.2018 16:07:00;4;0;1
20;11;30.08.2018 15:40:00;4;0;1
20;8;31.08.2018 23:59:00;2;0;1
20;9;28.09.2018 11:03:00;1;0;1
20;12;28.09.2018 11:03:00;2;0;1
20;8;30.09.2018 23:59:00;2;0;1
20;10;10.02.2018 13:21:00;15;0;1
20;11;10.04.2018 16:50:00;4;0;1
20;8;10.04.2018 23:59:00;2;0;1
20;16;25.10.2018 12:45:00;22;0;1
20;8;20.11.2018 23:59:00;2;0;1
20;12;26.11.2018 02:08:00;2;0;1
20;9;26.11.2018 02:08:00;1;0;1
20;12;26.11.2018 02:12:00;2;0;1
20;9;26.11.2018 02:12:00;1;0;1
20;9;26.11.2018 02:30:00;1;0;1
20;12;26.11.2018 02:30:00;2;0;1
20;12;26.11.2018 02:32:00;2;0;1
20;9;26.11.2018 02:32:00;1;0;1
20;9;26.11.2018 02:35:00;1;0;1
20;12;26.11.2018 02:35:00;2;0;1
20;9;26.11.2018 02:38:00;1;0;1
20;12;26.11.2018 02:38:00;2;0;1
20;9;26.11.2018 02:52:00;1;0;1
20;12;26.11.2018 02:52:00;2;0;1
20;12;26.11.2018 02:55:00;2;0;1
20;9;26.11.2018 02:55:00;1;0;1
20;12;26.11.2018 02:58:00;2;0;1
20;9;26.11.2018 02:58:00;1;0;1
20;10;12.06.2018 13:54:00;14;0;1
20;10;21.12.2018 11:42:00;14;0;1
20;10;21.12.2018 11:52:00;14;0;1
20;10;21.12.2018 14:07:00;15;0;1
20;10;24.12.2018 11:54:00;15;0;1
20;10;24.12.2018 11:56:00;15;0;1
20;10;27.12.2018 14:51:00;14;0;1
20;10;01.03.2019 05:12:00;3;0;1
20;10;01.03.2019 06:21:00;3;0;1
20;11;01.03.2019 16:12:00;6;0;1
20;11;01.04.2019 23:59:00;2;0;1
20;5;17.01.2019 11:59:00;7;0;1
20;13;17.01.2019 11:59:00;7;0;1
21;0;01.12.2018 09:52:00;0;0;1
21;5;01.12.2018 10:52:00;0;0;1
21;1;01.12.2018 10:52:00;0;0;1
21;6;01.12.2018 10:52:00;0;0;1
21;2;01.12.2018 10:52:00;0;0;1
21;3;01.12.2018 10:52:00;0;0;1
21;4;01.12.2018 10:52:00;0;0;1
21;7;01.12.2018 10:52:00;1;0;1
21;8;29.01.2018 23:59:00;2;0;1
21;12;31.01.2018 11:07:00;2;0;1
21;9;31.01.2018 11:07:00;1;0;1
21;10;02.01.2018 17:10:00;0;0;1
21;12;02.05.2018 11:40:00;2;0;1
21;9;02.05.2018 11:40:00;1;0;1
21;10;02.06.2018 16:49:00;8;0;1
21;8;26.02.2018 23:59:00;2;0;1
21;9;20.03.2018 12:47:00;1;0;1
21;12;20.03.2018 12:47:00;2;0;1
21;12;20.03.2018 12:51:00;2;0;1
21;9;20.03.2018 12:51:00;1;0;1
21;9;20.03.2018 12:56:00;1;0;1
21;12;20.03.2018 12:56:00;2;0;1
21;10;20.03.2018 16:08:00;11;0;1
21;10;20.03.2018 16:09:00;11;0;1
21;10;20.03.2018 16:11:00;11;0;1
21;15;26.03.2018 23:59:00;2;0;1
21;8;26.03.2018 23:59:00;2;0;1
21;12;27.03.2018 12:06:00;2;0;1
21;9;27.03.2018 12:06:00;1;0;1
21;10;27.03.2018 14:52:00;0;0;1
21;11;29.03.2018 15:10:00;4;0;1
21;9;04.10.2018 15:09:00;1;0;1
21;12;04.10.2018 15:09:00;2;0;1
21;9;04.10.2018 15:21:00;1;0;1
21;12;04.10.2018 15:21:00;2;0;1
21;9;04.10.2018 15:35:00;1;0;1
21;12;04.10.2018 15:35:00;2;0;1
21;10;04.10.2018 16:11:00;0;0;1
21;10;04.10.2018 16:12:00;0;0;1
21;16;04.10.2018 16:14:00;11;0;1
21;11;04.10.2018 16:15:00;11;0;1
21;10;04.10.2018 16:16:00;11;0;1
21;10;16.04.2018 11:56:00;0;0;1
21;8;25.04.2018 23:59:00;2;0;1
21;11;26.04.2018 11:15:00;4;0;1
21;11;24.05.2018 13:36:00;4;0;1
21;8;25.05.2018 23:59:00;2;0;1
21;9;27.05.2018 21:17:00;1;0;1
21;12;27.05.2018 21:17:00;2;0;1
21;9;27.05.2018 21:37:00;1;0;1
21;12;27.05.2018 21:37:00;2;0;1
21;10;28.05.2018 10:49:00;15;0;1
21;9;29.05.2018 11:34:00;1;0;1
21;12;29.05.2018 11:34:00;2;0;1
21;12;29.05.2018 11:38:00;2;0;1
21;9;29.05.2018 11:38:00;1;0;1
21;10;30.05.2018 10:51:00;14;0;1
21;10;30.05.2018 10:58:00;14;0;1
21;10;31.05.2018 09:30:00;11;0;1
21;11;31.05.2018 12:33:00;4;0;1
21;0;25.06.2018 06:22:00;19;0;1
21;2;25.06.2018 08:23:00;19;0;1
21;4;25.06.2018 08:23:00;19;0;1
21;3;25.06.2018 08:23:00;19;0;1
21;8;25.06.2018 23:59:00;2;0;1
21;12;26.06.2018 23:13:00;2;0;1
21;9;26.06.2018 23:13:00;1;0;1
21;20;27.06.2018 06:05:00;1;0;1
21;5;27.06.2018 06:05:00;0;0;1
21;19;27.06.2018 06:05:00;0;0;1
21;6;27.06.2018 06:05:00;0;0;1
21;10;28.06.2018 11:58:00;15;0;1
21;12;28.06.2018 12:59:00;2;0;1
21;9;28.06.2018 12:59:00;1;0;1
21;9;28.06.2018 13:06:00;1;0;1
21;12;28.06.2018 13:06:00;2;0;1
21;11;28.06.2018 14:05:00;4;0;1
21;10;29.06.2018 17:03:00;15;0;1
21;11;07.05.2018 14:13:00;4;0;1
21;12;24.07.2018 16:13:00;2;0;1
21;9;24.07.2018 16:13:00;1;0;1
21;12;24.07.2018 16:18:00;2;0;1
21;9;24.07.2018 16:18:00;1;0;1
21;9;24.07.2018 16:21:00;1;0;1
21;12;24.07.2018 16:21:00;2;0;1
21;10;24.07.2018 17:50:00;14;0;1
21;10;25.07.2018 09:11:00;15;0;1
21;8;25.07.2018 23:59:00;2;0;1
21;10;26.07.2018 08:30:00;11;0;1
21;10;26.07.2018 08:32:00;0;0;1
21;11;26.07.2018 18:09:00;4;0;1
21;9;27.07.2018 13:23:00;1;0;1
21;12;27.07.2018 13:23:00;2;0;1
21;9;27.07.2018 13:37:00;1;0;1
21;12;27.07.2018 13:37:00;2;0;1
21;12;27.07.2018 13:41:00;2;0;1
21;9;27.07.2018 13:41:00;1;0;1
21;10;31.07.2018 09:22:00;0;0;1
21;10;31.07.2018 09:27:00;0;0;1
21;10;31.07.2018 09:28:00;0;0;1
21;9;31.07.2018 12:15:00;1;0;1
21;12;31.07.2018 12:15:00;2;0;1
21;10;31.07.2018 13:10:00;0;0;1
21;8;27.08.2018 23:59:00;2;0;1
21;11;30.08.2018 15:40:00;4;0;1
21;8;25.09.2018 23:59:00;2;0;1
21;9;28.09.2018 08:13:00;1;0;1
21;12;28.09.2018 08:13:00;2;0;1
21;9;28.09.2018 08:17:00;1;0;1
21;12;28.09.2018 08:17:00;2;0;1
21;12;28.09.2018 08:21:00;2;0;1
21;9;28.09.2018 08:21:00;1;0;1
21;9;28.09.2018 08:25:00;1;0;1
21;12;28.09.2018 08:25:00;2;0;1
21;9;28.09.2018 08:29:00;1;0;1
21;12;28.09.2018 08:29:00;2;0;1
21;12;28.09.2018 08:34:00;2;0;1
21;9;28.09.2018 08:34:00;1;0;1
21;11;28.09.2018 10:29:00;4;0;1
21;10;28.09.2018 13:02:00;0;0;1
21;10;10.02.2018 10:50:00;15;0;1
21;10;10.02.2018 17:49:00;14;0;1
21;10;10.03.2018 11:15:00;0;0;1
21;10;10.03.2018 11:16:00;0;0;1
21;10;10.03.2018 11:17:00;11;0;1
21;11;10.04.2018 16:50:00;4;0;1
21;12;10.11.2018 12:44:00;2;0;1
21;9;10.11.2018 12:44:00;1;0;1
21;10;10.11.2018 12:46:00;0;0;1
21;11;10.11.2018 13:47:00;4;0;1
21;11;18.10.2018 17:21:00;4;0;1
21;8;25.10.2018 23:59:00;2;0;1
21;11;26.10.2018 11:03:00;6;0;1
21;12;30.10.2018 15:48:00;2;0;1
21;9;30.10.2018 15:48:00;1;0;1
21;9;30.10.2018 15:52:00;1;0;1
21;12;30.10.2018 15:52:00;2;0;1
21;12;30.10.2018 16:06:00;2;0;1
21;9;30.10.2018 16:06:00;1;0;1
21;9;30.10.2018 16:17:00;1;0;1
21;12;30.10.2018 16:17:00;2;0;1
21;10;31.10.2018 11:21:00;3;0;1
21;10;31.10.2018 16:52:00;15;0;1
21;9;14.11.2018 16:07:00;1;0;1
21;12;14.11.2018 16:07:00;2;0;1
21;9;14.11.2018 16:20:00;1;0;1
21;12;14.11.2018 16:20:00;2;0;1
21;12;14.11.2018 17:01:00;2;0;1
21;9;14.11.2018 17:01:00;1;0;1
21;10;14.11.2018 18:07:00;14;0;1
21;10;15.11.2018 09:47:00;15;0;1
21;10;15.11.2018 10:51:00;22;0;1
21;11;15.11.2018 15:35:00;4;0;1
21;10;22.11.2018 15:51:00;14;0;1
21;10;22.11.2018 17:25:00;15;0;1
21;8;26.11.2018 23:59:00;2;0;1
21;12;28.11.2018 22:12:00;2;0;1
21;9;28.11.2018 22:12:00;1;0;1
21;9;29.11.2018 11:09:00;1;0;1
21;12;29.11.2018 11:09:00;2;0;1
21;11;29.11.2018 16:16:00;4;0;1
21;12;30.11.2018 13:10:00;2;0;1
21;9;30.11.2018 13:10:00;1;0;1
21;10;12.03.2018 14:50:00;14;0;1
21;12;12.03.2018 16:22:00;2;0;1
21;9;12.03.2018 16:22:00;1;0;1
21;9;12.03.2018 16:25:00;1;0;1
21;12;12.03.2018 16:25:00;2;0;1
21;10;12.04.2018 10:33:00;22;0;1
21;10;12.04.2018 17:59:00;20;0;1
21;10;12.05.2018 14:24:00;20;0;1
21;0;12.11.2018 08:08:00;23;0;1
21;2;12.11.2018 09:09:00;23;0;1
21;3;12.11.2018 09:09:00;23;0;1
21;4;12.11.2018 09:09:00;23;0;1
21;6;12.11.2018 09:58:00;0;0;1
21;5;12.11.2018 09:58:00;0;0;1
21;19;12.11.2018 09:58:00;0;0;1
21;10;01.04.2019 07:54:00;22;0;1
21;11;01.04.2019 23:59:00;2;0;1
22;0;01.12.2018 09:52:00;0;0;1
22;5;01.12.2018 10:52:00;0;0;1
22;1;01.12.2018 10:52:00;0;0;1
22;7;01.12.2018 10:52:00;1;0;1
22;2;01.12.2018 10:52:00;0;0;1
22;3;01.12.2018 10:52:00;0;0;1
22;4;01.12.2018 10:52:00;0;0;1
22;6;01.12.2018 10:52:00;0;0;1
22;8;03.02.2018 23:59:00;2;0;1
22;8;04.04.2018 23:59:00;2;0;1
22;9;30.04.2018 17:39:00;1;0;1
22;12;30.04.2018 17:39:00;2;0;1
22;12;30.04.2018 17:42:00;2;0;1
22;9;30.04.2018 17:42:00;1;0;1
22;12;30.04.2018 17:44:00;2;0;1
22;9;30.04.2018 17:44:00;1;0;1
22;9;30.04.2018 17:46:00;1;0;1
22;12;30.04.2018 17:46:00;2;0;1
22;8;05.04.2018 23:59:00;2;0;1
22;8;06.04.2018 23:59:00;2;0;1
22;8;25.06.2018 23:59:00;2;0;1
22;12;28.06.2018 13:54:00;2;0;1
22;9;28.06.2018 13:54:00;1;0;1
22;9;28.06.2018 14:03:00;1;0;1
22;12;28.06.2018 14:03:00;2;0;1
22;10;29.06.2018 16:56:00;5;0;1
22;8;07.02.2018 23:59:00;2;0;1
22;11;07.05.2018 14:13:00;4;0;1
22;8;07.09.2018 23:59:00;2;0;1
22;0;27.07.2018 13:18:00;12;0;1
22;2;27.07.2018 15:18:00;12;0;1
22;3;27.07.2018 15:18:00;12;0;1
22;4;27.07.2018 15:18:00;12;0;1
22;10;27.07.2018 15:38:00;14;0;1
22;10;27.07.2018 16:25:00;14;0;1
22;20;30.07.2018 21:36:00;1;0;1
22;5;30.07.2018 21:36:00;0;0;1
22;19;30.07.2018 21:36:00;0;0;1
22;6;30.07.2018 21:36:00;0;0;1
22;12;31.07.2018 00:53:00;2;0;1
22;9;31.07.2018 00:53:00;1;0;1
22;9;31.07.2018 00:57:00;1;0;1
22;12;31.07.2018 00:57:00;2;0;1
22;12;31.07.2018 01:08:00;2;0;1
22;9;31.07.2018 01:08:00;1;0;1
22;12;31.07.2018 01:11:00;2;0;1
22;9;31.07.2018 01:11:00;1;0;1
22;10;31.07.2018 09:32:00;0;0;1
22;10;31.07.2018 09:52:00;0;0;1
22;10;31.07.2018 09:54:00;0;0;1
22;10;31.07.2018 09:57:00;11;0;1
22;10;31.07.2018 09:59:00;0;0;1
22;10;31.07.2018 10:00:00;0;0;1
22;10;08.01.2018 13:00:00;0;0;1
22;8;08.01.2018 23:59:00;2;0;1
22;11;08.02.2018 16:07:00;4;0;1
22;11;30.08.2018 15:40:00;4;0;1
22;8;09.04.2018 23:59:00;2;0;1
22;12;28.09.2018 11:30:00;2;0;1
22;9;28.09.2018 11:30:00;1;0;1
22;10;10.03.2018 10:32:00;3;0;1
22;8;10.04.2018 23:59:00;2;0;1
22;11;26.10.2018 11:04:00;6;0;1
22;8;15.11.2018 23:59:00;2;0;1
22;12;26.11.2018 02:15:00;2;0;1
22;9;26.11.2018 02:15:00;1;0;1
22;12;26.11.2018 02:17:00;2;0;1
22;9;26.11.2018 02:17:00;1;0;1
22;9;26.11.2018 02:19:00;1;0;1
22;12;26.11.2018 02:19:00;2;0;1
22;9;26.11.2018 02:21:00;1;0;1
22;12;26.11.2018 02:21:00;2;0;1
22;12;26.11.2018 02:25:00;2;0;1
22;9;26.11.2018 02:25:00;1;0;1
22;14;26.11.2018 02:27:00;1;0;1
22;9;26.11.2018 02:41:00;1;0;1
22;12;26.11.2018 02:41:00;2;0;1
22;9;26.11.2018 02:43:00;1;0;1
22;12;26.11.2018 02:43:00;2;0;1
22;9;26.11.2018 02:46:00;1;0;1
22;12;26.11.2018 02:46:00;2;0;1
22;12;26.11.2018 02:48:00;2;0;1
22;9;26.11.2018 02:48:00;1;0;1
22;9;26.11.2018 03:02:00;1;0;1
22;12;26.11.2018 03:02:00;2;0;1
22;10;12.06.2018 10:16:00;20;0;1
22;0;12.10.2018 07:20:00;23;0;1
22;4;12.10.2018 08:26:00;23;0;1
22;3;12.10.2018 08:26:00;23;0;1
22;2;12.10.2018 08:26:00;23;0;1
22;5;12.10.2018 09:29:00;0;0;1
22;6;12.10.2018 09:29:00;0;0;1
22;19;12.10.2018 09:29:00;0;0;1
22;10;21.12.2018 10:02:00;17;0;1
22;10;21.12.2018 11:39:00;14;0;1
22;10;21.12.2018 11:45:00;14;0;1
22;10;21.12.2018 11:50:00;14;0;1
22;10;21.12.2018 13:55:00;15;0;1
22;10;24.12.2018 05:03:00;14;0;1
22;10;24.12.2018 12:00:00;15;0;1
22;10;24.12.2018 12:04:00;15;0;1
22;11;01.03.2019 16:12:00;6;0;1
22;11;01.04.2019 23:59:00;2;0;1
22;13;17.01.2019 11:59:00;7;0;1
22;5;17.01.2019 11:59:00;7;0;1
23;0;01.12.2018 09:52:00;0;0;1
23;2;01.12.2018 10:52:00;0;0;1
23;5;01.12.2018 10:52:00;0;0;1
23;4;01.12.2018 10:52:00;0;0;1
23;1;01.12.2018 10:52:00;0;0;1
23;6;01.12.2018 10:52:00;0;0;1
23;3;01.12.2018 10:52:00;0;0;1
23;7;01.12.2018 10:52:00;1;0;1
23;8;24.01.2018 23:59:00;2;0;1
23;9;25.01.2018 01:12:00;1;0;1
23;12;25.01.2018 01:12:00;2;0;1
23;10;02.01.2018 14:04:00;0;0;1
23;11;22.02.2018 16:18:00;4;0;1
23;8;24.02.2018 23:59:00;2;0;1
23;8;24.03.2018 23:59:00;2;0;1
23;12;26.03.2018 09:50:00;2;0;1
23;9;26.03.2018 09:50:00;1;0;1
23;10;26.03.2018 16:01:00;0;0;1
23;12;27.03.2018 11:23:00;2;0;1
23;9;27.03.2018 11:23:00;1;0;1
23;10;27.03.2018 13:03:00;0;0;1
23;11;29.03.2018 15:11:00;4;0;1
23;8;24.04.2018 23:59:00;2;0;1
23;0;26.04.2018 07:52:00;16;0;1
23;4;26.04.2018 09:52:00;16;0;1
23;3;26.04.2018 09:52:00;16;0;1
23;2;26.04.2018 09:52:00;16;0;1
23;20;26.04.2018 10:34:00;1;0;1
23;6;26.04.2018 10:34:00;0;0;1
23;19;26.04.2018 10:34:00;0;0;1
23;5;26.04.2018 10:34:00;0;0;1
23;11;26.04.2018 11:16:00;4;0;1
23;12;26.04.2018 12:31:00;2;0;1
23;9;26.04.2018 12:31:00;1;0;1
23;10;14.05.2018 15:27:00;15;0;1
23;11;24.05.2018 13:36:00;4;0;1
23;8;24.05.2018 23:59:00;2;0;1
23;8;24.06.2018 23:59:00;2;0;1
23;9;26.06.2018 22:50:00;1;0;1
23;12;26.06.2018 22:50:00;2;0;1
23;12;26.06.2018 23:37:00;2;0;1
23;9;26.06.2018 23:37:00;1;0;1
23;10;29.06.2018 16:59:00;5;0;1
23;10;07.02.2018 16:58:00;3;0;1
23;11;07.05.2018 14:13:00;4;0;1
23;0;16.07.2018 09:17:00;13;0;1
23;2;16.07.2018 11:18:00;13;0;1
23;4;16.07.2018 11:18:00;13;0;1
23;3;16.07.2018 11:18:00;13;0;1
23;20;16.07.2018 12:03:00;1;0;1
23;19;16.07.2018 12:03:00;0;0;1
23;6;16.07.2018 12:03:00;0;0;1
23;5;16.07.2018 12:03:00;0;0;1
23;12;24.07.2018 14:13:00;2;0;1
23;9;24.07.2018 14:13:00;1;0;1
23;8;24.07.2018 23:59:00;2;0;1
23;11;26.07.2018 18:09:00;4;0;1
23;10;30.07.2018 10:03:00;20;0;1
23;8;24.08.2018 23:59:00;2;0;1
23;9;30.08.2018 13:51:00;1;0;1
23;12;30.08.2018 13:51:00;2;0;1
23;11;30.08.2018 15:40:00;4;0;1
23;10;09.05.2018 09:02:00;3;0;1
23;8;24.09.2018 23:59:00;2;0;1
23;11;28.09.2018 10:29:00;4;0;1
23;8;24.10.2018 23:59:00;2;0;1
23;12;30.10.2018 17:29:00;2;0;1
23;9;30.10.2018 17:29:00;1;0;1
23;12;30.10.2018 17:32:00;2;0;1
23;9;30.10.2018 17:32:00;1;0;1
23;10;31.10.2018 13:41:00;14;0;1
23;11;11.01.2018 16:27:00;4;0;1
23;10;11.05.2018 07:44:00;15;0;1
23;8;24.11.2018 23:59:00;2;0;1
23;11;29.11.2018 16:16:00;4;0;1
23;12;30.11.2018 10:49:00;2;0;1
23;9;30.11.2018 10:49:00;1;0;1
23;10;30.11.2018 13:45:00;15;0;1
23;11;01.04.2019 23:59:00;2;0;1
23;13;17.01.2019 11:59:00;7;0;1
23;5;17.01.2019 11:59:00;7;0;1
24;0;01.12.2018 09:52:00;0;0;1
24;3;01.12.2018 10:52:00;0;0;1
24;4;01.12.2018 10:52:00;0;0;1
24;2;01.12.2018 10:52:00;0;0;1
24;5;01.12.2018 10:52:00;0;0;1
24;6;01.12.2018 10:52:00;0;0;1
24;1;01.12.2018 10:52:00;0;0;1
24;7;01.12.2018 10:52:00;1;0;1
24;8;29.01.2018 23:59:00;2;0;1
24;12;31.01.2018 11:11:00;2;0;1
24;9;31.01.2018 11:11:00;1;0;1
24;10;02.01.2018 17:11:00;11;0;1
24;11;22.02.2018 16:18:00;4;0;1
24;8;26.02.2018 23:59:00;2;0;1
24;9;20.03.2018 12:41:00;1;0;1
24;12;20.03.2018 12:41:00;2;0;1
24;10;20.03.2018 13:52:00;8;0;1
24;8;26.03.2018 23:59:00;2;0;1
24;11;29.03.2018 15:10:00;4;0;1
24;12;04.10.2018 15:39:00;2;0;1
24;9;04.10.2018 15:39:00;1;0;1
24;10;04.10.2018 16:09:00;11;0;1
24;8;25.04.2018 23:59:00;2;0;1
24;11;26.04.2018 11:15:00;4;0;1
24;0;24.05.2018 09:28:00;19;0;1
24;3;24.05.2018 11:28:00;19;0;1
24;4;24.05.2018 11:28:00;19;0;1
24;2;24.05.2018 11:28:00;19;0;1
24;20;24.05.2018 14:21:00;1;0;1
24;5;24.05.2018 14:21:00;0;0;1
24;6;24.05.2018 14:21:00;0;0;1
24;19;24.05.2018 14:21:00;0;0;1
24;8;25.05.2018 23:59:00;2;0;1
24;12;27.05.2018 21:26:00;2;0;1
24;9;27.05.2018 21:26:00;1;0;1
24;10;28.05.2018 10:15:00;15;0;1
24;11;31.05.2018 12:33:00;4;0;1
24;8;25.06.2018 23:59:00;2;0;1
24;9;26.06.2018 23:19:00;1;0;1
24;12;26.06.2018 23:19:00;2;0;1
24;10;27.06.2018 13:22:00;14;0;1
24;11;28.06.2018 14:05:00;4;0;1
24;12;24.07.2018 16:02:00;2;0;1
24;9;24.07.2018 16:02:00;1;0;1
24;10;24.07.2018 17:45:00;14;0;1
24;8;25.07.2018 23:59:00;2;0;1
24;11;26.07.2018 18:09:00;4;0;1
24;12;27.07.2018 13:34:00;2;0;1
24;9;27.07.2018 13:34:00;1;0;1
24;10;31.07.2018 08:23:00;3;0;1
24;8;27.08.2018 23:59:00;2;0;1
24;11;30.08.2018 15:40:00;4;0;1
24;8;25.09.2018 23:59:00;2;0;1
24;9;28.09.2018 08:42:00;1;0;1
24;12;28.09.2018 08:42:00;2;0;1
24;10;10.01.2018 13:28:00;3;0;1
24;11;10.04.2018 16:50:00;4;0;1
24;12;30.10.2018 16:20:00;2;0;1
24;9;30.10.2018 16:20:00;1;0;1
24;10;31.10.2018 13:38:00;14;0;1
24;11;11.01.2018 16:27:00;4;0;1
25;0;01.12.2018 09:52:00;0;0;1
25;6;01.12.2018 10:52:00;0;0;1
25;5;01.12.2018 10:52:00;0;0;1
25;1;01.12.2018 10:52:00;0;0;1
25;3;01.12.2018 10:52:00;0;0;1
25;2;01.12.2018 10:52:00;0;0;1
25;4;01.12.2018 10:52:00;0;0;1
25;7;01.12.2018 10:52:00;1;0;1
25;8;31.01.2018 23:59:00;2;0;1
25;12;19.02.2018 09:29:00;2;0;1
25;9;19.02.2018 09:29:00;1;0;1
25;8;28.02.2018 23:59:00;2;0;1
25;10;03.06.2018 10:37:00;3;0;1
25;11;15.03.2018 14:14:00;6;0;1
25;12;26.03.2018 09:54:00;2;0;1
25;9;26.03.2018 09:54:00;1;0;1
25;10;26.03.2018 16:00:00;0;0;1
25;11;29.03.2018 15:10:00;4;0;1
25;8;31.03.2018 23:59:00;2;0;1
25;0;26.04.2018 07:19:00;12;0;1
25;2;26.04.2018 09:23:00;12;0;1
25;3;26.04.2018 09:23:00;12;0;1
25;4;26.04.2018 09:23:00;12;0;1
25;20;26.04.2018 13:05:00;1;0;1
25;19;26.04.2018 13:05:00;0;0;1
25;6;26.04.2018 13:05:00;0;0;1
25;5;26.04.2018 13:05:00;0;0;1
25;8;26.04.2018 23:59:00;2;0;1
